url,brand,title,price,Аккумуляторная батарея__Ёмкость батареи (доступная),Аккумуляторная батарея__Время быстрой зарядки,Аккумуляторная батарея__Время зарядки,Аккумуляторная батарея__Емкость батареи,Аккумуляторная батарея__Запас хода на электричестве,Аккумуляторная батарея__Количество циклов зарядки,Аккумуляторная батарея__Максимальная мощность зарядки,Аккумуляторная батарея__Описание быстрой зарядки,Аккумуляторная батарея__Температурный режим батареи,Аккумуляторная батарея__Тип батареи,Аккумуляторная батарея__Тип разъема для зарядки,Владение__Владельцы,Владение__Во владении,Владение__Гарантия,Владение__Год выпуска,Владение__Госномер,Владение__Налог,Владение__Обмен,Владение__ПТС,Владение__Пробег,Владение__Продажа с НДС,Владение__Состояние,Владение__Таможня,Двигатель__ГРМ,Двигатель__Диаметр цилиндра и ход поршня,Двигатель__Код двигателя,Двигатель__Количество цилиндров,Двигатель__Максимальная мощность,Двигатель__Максимальный крутящий момент,Двигатель__Методика расчета расхода,Двигатель__Объем двигателя,Двигатель__Расположение двигателя,Двигатель__Расположение цилиндров,Двигатель__Система питания двигателя,Двигатель__Степень сжатия,Двигатель__Тип двигателя,Двигатель__Тип наддува,Двигатель__Число клапанов на цилиндр,Общая информация__Класс автомобиля,Общая информация__Количество дверей,Общая информация__Количество мест,Общая информация__Расположение руля,Общая информация__Страна марки,Объём и масса__Объем багажника мин/макс,Объём и масса__Объём топливного бака,Объём и масса__Полная масса,Объём и масса__Снаряженная масса,Подвеска и тормоза__Задние тормоза,Подвеска и тормоза__Передние тормоза,Подвеска и тормоза__Тип задней подвески,Подвеска и тормоза__Тип передней подвески,Размеры__Высота,Размеры__Длина,Размеры__Клиренс,Размеры__Колёсная база,Размеры__Размер колёс,Размеры__Размеры дисков,Размеры__Сверловка,Размеры__Ширина,Размеры__Ширина задней колеи,Размеры__Ширина передней колеи,Трансмиссия__Количество передач,Трансмиссия__Коробка передач,Трансмиссия__Тип привода,Эксплуатационные показатели__Выбросы CO2,Эксплуатационные показатели__Максимальная скорость,Эксплуатационные показатели__Марка топлива,Эксплуатационные показатели__Разгон до 100 км/ч,Эксплуатационные показатели__Расход,"Эксплуатационные показатели__Расход топлива, город/трасса/смешанный",Эксплуатационные показатели__Экологический класс
https://auto.ru/cars/used/sale/voyah/free/1131501986-c8b3d443/,Voyah,"Voyah Free EV I, 2022",3 130 000,100.0 кВт⋅ч,45 мин,,106.0 кВт⋅ч,500 км,,,30%-80%,,Литий-ионная (Li-ion),Type 2,1 владелец,3 года и 1 месяц,До февраля 2028,2022,******|550,0 ₽ в год,,Оригинал/Электронный,57 000 км,,Не требует ремонта,Растаможен,,,,,490 л.с. (360 кВт),750 Н⋅м,WLTP,,,,,,Электро,,,E,5,5,Левый,Китай,560/1320 л,,2665 кг,2340 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пружинная",1645 мм,4905 мм,113-213 мм,2960 мм,255/45 R20,,,1950 мм,,,1,Автомат,Полный,,200 км/ч,,4.7 с,,,
https://auto.ru/cars/used/sale/voyah/passion/1129688640-fcc20529/,Voyah,"Voyah Passion EV I, 2023",3 696 050,,27 мин,5.2 ч,82.11 кВт⋅ч,580 км,,,От 20% до 80%,,Литий-железо-фосфатная (LFP),"GB/T AC, GB/T DC",1 владелец,,,2023,,0 ₽ в год,,Оригинал/Электронный,11 800 км,Возможен налоговый вычет для юридических лиц,Не требует ремонта,Растаможен,,,,,510 л.с. (375 кВт),730 Н⋅м,CLTC,,,,,,Электро,,,E,4,5,Левый,Китай,53/410 л,,,2266 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, гидропневмоэлемент","Независимая, гидропневмоэлемент",1505 мм,5088 мм,124 мм,3000 мм,,,,1970 мм,,,1,Автомат,Полный,,210 км/ч,,3.8 с,15.6 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/001/1130553074-f1c63e2a/,Zeekr,"Zeekr 001 100 kWh I Рестайлинг 1, 2024",6 250 000,,15 мин,,100.0 кВт⋅ч,705 км,,,10-80%,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",2 владельца,,,2024,******|797,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,20 000 км,,Не требует ремонта,Растаможен,,,,,789 л.с. (580 кВт),810 Н⋅м,CLTC,,,,,,Электро,,,E,5,5,Левый,Китай,539/2144 л,,2930 кг,2470 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пружинная",1545 мм,4977 мм,158 мм,3005 мм,"255/45 R21, 255/55 R19, 265/40 R22",,,1999 мм,1716 мм,1703 мм,1,Автомат,Полный,,240 км/ч,,3.3 с,15.6 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/evolute/i_joy/1131590115-74099cf3/,Evolute,"Evolute i-JOY I, 2024",1 765 000,,30 мин,,53.0 кВт⋅ч,407 км,,,30-80% при мощности >90 кВт,,Литий-железо-фосфатная (LFP),"CCS Combo 2, GB/T DC, Type 2",1 владелец,,,2024,,0 ₽ в год,,Оригинал/Электронный,75 225 км,,Не требует ремонта,Растаможен,,,,,163 л.с. (120 кВт),195 Н⋅м,,,,,,,Электро,,,B,5,5,Левый,Россия,535/1225 л,,2065 кг,1765 кг,Дисковые,Дисковые,"Полунезависимая, пружинная","Независимая, пружинная",1650 мм,4385 мм,180 мм,2655 мм,225/55 R18,,,1850 мм,,,1,Автомат,Передний,,155 км/ч,,8.9 с,13.09 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/mercedes/eqs/1130888776-4ad1bd9a/,Mercedes-Benz,"Mercedes-Benz EQS 580 I, 2021",8 150 000,107.8 кВт⋅ч,31 мин,,118.0 кВт⋅ч,580 км,,"11.0, 200.0 кВт",10% - 80% при 110кВт,,Литий-ионная (Li-ion),CCS Combo 2,1 владелец,2 года и 10 месяцев,,2021,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,29 500 км,,Не требует ремонта,Растаможен,,,,,523 л.с. (385 кВт),855 Н⋅м,WLTP,,,,,,Электро,,,F,5,5,Левый,Германия,610/1770 л,,3060 кг,2620 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1512 мм,5216 мм,,3200 мм,235/55 R19,,,1926 мм,1682 мм,1667 мм,1,Автомат,Полный,0 г/км,210 км/ч,,4.3 с,20.9 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/honda/e_ns1/1130529501-c28b91ca/,Honda,"Honda e:NS1, 2023",2 583 000,,40 мин,,53.6 кВт⋅ч,420 км,,,30%-80% постоянным током,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,,,2023,,0 ₽ в год,,Оригинал/Электронный,3 707 км,,Не требует ремонта,Растаможен,,,,,182 л.с. (134 кВт),310 Н⋅м,,,,,,,Электро,,,B,5,5,Левый,Япония,,,,1647 кг,Дисковые,Дисковые вентилируемые,"Полунезависимая, пружинная","Независимая, пружинная",1560 мм,4390 мм,140 мм,2610 мм,"215/60 R17, 225/50 R18",,,1790 мм,1550 мм,1545 мм,1,Автомат,Передний,,150 км/ч,,,,,
https://auto.ru/cars/used/sale/zeekr/001/1131203820-479f015d/,Zeekr,"Zeekr 001 100 kWh I, 2023",5 000 000,,30 мин,,100.0 кВт⋅ч,656 км,,,От 10 до 80% DC,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,2 года и 5 месяцев,,2023,******|977,0 ₽ в год,,Оригинал/Электронный,12 600 км,,Не требует ремонта,Растаможен,,,,,544 л.с. (400 кВт),768 Н⋅м,CLTC,,,,,,Электро,,,E,5,5,Левый,Китай,539/2144 л,,,2350 кг,Дисковые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пружинная",1560 мм,4970 мм,117-205 мм,3005 мм,255/45 R21,,,1999 мм,,,1,Автомат,Полный,,200 км/ч,,3.8 с,17.8 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/x/1131488374-e433909e/,Zeekr,"Zeekr X I, 2023",3 617 000,,30 мин,,66.0 кВт⋅ч,512 км,,,10-80%,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,,,2023,,0 ₽ в год,,Оригинал/Электронный,19 415 км,,Не требует ремонта,Растаможен,,,,,428 л.с. (315 кВт),543 Н⋅м,CLTC,,,,,,Электро,,,C,5,"4, 5",Левый,Китай,362/1182 л,,2340 кг,1945 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1572 мм,4450 мм,170 мм,2750 мм,235/50 R19,,,1836 мм,1593 мм,1588 мм,1,Автомат,Полный,,190 км/ч,,3.7 с,14.4 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/honda/e_ns1/1131251921-c3586751/,Honda,"Honda e:NS1, 2023",2 700 000,,40 мин,,68.8 кВт⋅ч,510 км,,,30%-80% постоянным током,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,11 месяцев,,2023,******|977,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,7 000 км,Возможен налоговый вычет для юридических лиц,Не требует ремонта,Растаможен,,,,,204 л.с. (150 кВт),310 Н⋅м,,,,,,,Электро,,,B,5,5,Левый,Япония,,,,1679 кг,Дисковые,Дисковые вентилируемые,"Полунезависимая, пружинная","Независимая, пружинная",1560 мм,4390 мм,140 мм,2610 мм,225/50 R18,,,1790 мм,1550 мм,1545 мм,1,Автомат,Передний,,150 км/ч,,,,,
https://auto.ru/cars/used/sale/hongqi/e_hs9/1131096154-3235c6d6/,Hongqi,"Hongqi E-HS9 120 kWh, 2023",4 049 000,,66 мин,,120.0 кВт⋅ч,690 км,,,,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,,,2023,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,31 850 км,,Не требует ремонта,Растаможен,,,,,435 л.с. (320 кВт),600 Н⋅м,NEDC,,,,,,Электро,,,F,5,"4, 6, 7",Левый,Китай,,,,,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1713 мм,5209 мм,150 мм,3110 мм,265/45 R21,9x21 ET35,,2010 мм,,,1,Автомат,Полный,,200 км/ч,,6.5 с,18.0 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/evolute/i_joy/1130896258-9225f7e5/,Evolute,"Evolute i-JOY I, 2023",1 845 000,,30 мин,,53.0 кВт⋅ч,407 км,,,30-80% при мощности >90 кВт,,Литий-железо-фосфатная (LFP),"CCS Combo 2, GB/T DC, Type 2",1 владелец,,,2023,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,32 436 км,,Не требует ремонта,Растаможен,,,,,163 л.с. (120 кВт),195 Н⋅м,,,,,,,Электро,,,B,5,5,Левый,Россия,535/1225 л,,2065 кг,1765 кг,Дисковые,Дисковые,"Полунезависимая, пружинная","Независимая, пружинная",1650 мм,4385 мм,180 мм,2655 мм,225/55 R18,,,1850 мм,,,1,Автомат,Передний,,155 км/ч,,8.9 с,13.09 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/byd/han/1130612765-6ae96612/,BYD,"BYD Han EV I Рестайлинг, 2023",4 300 000,,30 мин,,85.4 кВт⋅ч,610 км,,,От 30% до 80%,,Литий-железо-фосфатная (LFP),"GB/T AC, GB/T DC",1 владелец,,,2023,,0 ₽ в год,,Оригинал/Электронный,31 645 км,,Не требует ремонта,Растаможен,,,,,517 л.с. (380 кВт),700 Н⋅м,,,,,,,Электро,,,E,4,5,Левый,Китай,,,,,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1495 мм,4995 мм,,2920 мм,245/45 R19,,,1910 мм,1640 мм,1640 мм,1,Автомат,Полный,,185 км/ч,,3.9 с,,,
https://auto.ru/cars/used/sale/hongqi/e_hs9/1130644702-08af1bc9/,Hongqi,"Hongqi E-HS9 99 kWh, 2023",4 279 900,,48 мин,,99.0 кВт⋅ч,510 км,,,,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,,,2023,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,21 701 км,Возможен налоговый вычет для юридических лиц,Не требует ремонта,Растаможен,,,,,551 л.с. (405 кВт),750 Н⋅м,NEDC,,,,,,Электро,,,F,5,"4, 6, 7",Левый,Китай,,,,2610 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1713 мм,5209 мм,175 мм,3110 мм,265/45 R21,9x21 ET35,,2010 мм,,,1,Автомат,Полный,,200 км/ч,,4.8 с,18.1 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/audi/e_tron/1131606959-39df55ac/,Audi,"Audi e-tron 50 I, 2020",4 200 000,64.7 кВт⋅ч,30 мин,,71.0 кВт⋅ч,341 км,,120.0 кВт,До 80% при 120 кВт,,Литий-ионная (Li-ion),Type 2,1 владелец,,,2020,,0 ₽ в год,,Оригинал/Электронный,58 500 км,,Не требует ремонта,Растаможен,,,,,313 л.с. (230 кВт),540 Н⋅м,WLTP,,,,,,Электро,,,E,5,5,Левый,Германия,660 л,,3040 кг,2445 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1629 мм,4901 мм,175 мм,2928 мм,255/55 R19,,,1935 мм,1652 мм,1655 мм,1,Автомат,Полный,,190 км/ч,,6.8 с,26.6 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/009/1131477226-132fb476/,Zeekr,"Zeekr 009 140 kWh I, 2023",6 999 000,,30 мин,,140.0 кВт⋅ч,822 км,,,Быстрая зарядка (10-80%),,Литий-железо-фосфатная (LFP),"GB/T AC, GB/T DC",1 владелец,,,2023,,0 ₽ в год,,Оригинал/Электронный,84 473 км,,Не требует ремонта,Растаможен,,,,,544 л.с. (400 кВт),686 Н⋅м,CLTC,,,,,,Электро,,,M,5,"6, 4",Левый,Китай,2979 л,,,,Дисковые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1856 мм,5209 мм,,3205 мм,255/50 R19,,,2024 мм,,,,Автомат,Полный,,,,4.5 с,18.9 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/009/1131458885-16845923/,Zeekr,"Zeekr 009 140 kWh I, 2023",7 718 288,,30 мин,,140.0 кВт⋅ч,822 км,,,Быстрая зарядка (10-80%),,Литий-железо-фосфатная (LFP),"GB/T AC, GB/T DC",1 владелец,,,2023,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,31 000 км,,Не требует ремонта,Растаможен,,,,,544 л.с. (400 кВт),686 Н⋅м,CLTC,,,,,,Электро,,,M,5,"6, 4",Левый,Китай,2979 л,,,,Дисковые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1856 мм,5209 мм,,3205 мм,255/50 R19,,,2024 мм,,,,Автомат,Полный,,,,4.5 с,18.9 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/001/1131233477-df934d0e/,Zeekr,"Zeekr 001 100 kWh I Рестайлинг 1, 2024",6 400 000,,15 мин,,100.0 кВт⋅ч,705 км,,,10-80%,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",2 владельца,,,2024,******|250,0 ₽ в год,,Оригинал/Электронный,12 000 км,Возможен налоговый вычет для юридических лиц,Не требует ремонта,Растаможен,,,,,789 л.с. (580 кВт),810 Н⋅м,CLTC,,,,,,Электро,,,E,5,5,Левый,Китай,539/2144 л,,2930 кг,2470 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пружинная",1545 мм,4977 мм,158 мм,3005 мм,"255/45 R21, 255/55 R19, 265/40 R22",,,1999 мм,1716 мм,1703 мм,1,Автомат,Полный,,240 км/ч,,3.3 с,15.6 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/hongqi/e_hs9/1130173573-fa951a6a/,Hongqi,"Hongqi E-HS9 120 kWh, 2023",5 970 000,,66 мин,,120.0 кВт⋅ч,660 км,,,,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,,,2023,,0 ₽ в год,,Оригинал/Электронный,110 км,,Не требует ремонта,Растаможен,,,,,551 л.с. (405 кВт),750 Н⋅м,NEDC,,,,,,Электро,,,F,5,"4, 6, 7",Левый,Китай,,,,,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1713 мм,5209 мм,175 мм,3110 мм,265/45 R21,9x21 ET35,,2010 мм,,,1,Автомат,Полный,,200 км/ч,,4.8 с,18.0 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/evolute/i_joy/1131604552-1b49eae9/,Evolute,"Evolute i-JOY I, 2022",1 690 000,,30 мин,,53.0 кВт⋅ч,407 км,,,30-80% при мощности >90 кВт,,Литий-железо-фосфатная (LFP),"CCS Combo 2, GB/T DC, Type 2",2 владельца,,,2022,******|977,0 ₽ в год,,Оригинал/Электронный,39 500 км,,Не требует ремонта,Растаможен,,,,,163 л.с. (120 кВт),195 Н⋅м,,,,,,,Электро,,,B,5,5,Левый,Россия,535/1225 л,,2065 кг,1765 кг,Дисковые,Дисковые,"Полунезависимая, пружинная","Независимая, пружинная",1650 мм,4385 мм,180 мм,2655 мм,225/55 R18,,,1850 мм,,,1,Автомат,Передний,,155 км/ч,,8.9 с,13.09 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/007/1131231673-2bdd46af/,Zeekr,"Zeekr 007 660, 2024",4 450 000,,15 мин,14.29 ч,100.01 кВт⋅ч,660 км,,,Быстрая зарядка (20-90%),,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",2 владельца,,,2024,,0 ₽ в год,,Оригинал/Электронный,34 900 км,,Не требует ремонта,Растаможен,,,,,646 л.с. (475 кВт),710 Н⋅м,CLTC,,,,,,Электро,,,D,4,5,Левый,Китай,462 л,,2665 кг,2290 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1450 мм,4865 мм,138 мм,2928 мм,,,,1900 мм,1650 мм,1635 мм,1,Автомат,Полный,,210 км/ч,,2.84 с,16.9 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/001/1131358027-c5f4c716/,Zeekr,"Zeekr 001 86 kWh I, 2023",4 978 000,,,,86.0 кВт⋅ч,536 км,,,,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",2 владельца,,До февраля 2028,2023,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,27 000 км,,Не требует ремонта,Растаможен,,,,,544 л.с. (400 кВт),768 Н⋅м,CLTC,,,,,,Электро,,,E,5,5,Левый,Китай,539/2144 л,,,2290 кг,Дисковые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1560 мм,4970 мм,174 мм,3005 мм,255/55 R19,,,1999 мм,,,1,Автомат,Полный,,200 км/ч,,3.8 с,17.3 кВт⋅ч/100 км,,
